SampleID,Actual,Predicted,Actual PCN,Predicted PCN
3082,0.760424592,0.6894699157952545,1.1391843082435857,0.9926589761869979
10706,4.163056591,3.491927525273118,63.26766264651522,31.849204393885763
4359,0.897198677,1.0128747229297088,1.4527226101431738,1.7535052129567688
7233,1.454290999,0.8607375211817297,3.28144683915332,1.3649042176371187
4328,0.893474073,0.8685714495191673,1.4436041815078426,1.3835034652693057
7344,1.501358928,1.0401683757524764,3.487783503112837,1.8296934260022297
6120,1.154203642,1.0366034148437575,2.1714967647804593,1.8196236394173357
5865,1.108547767,1.062341685416938,2.0299549971947313,1.8931378819962277
2680,0.720014826,0.7303878385023802,1.0544636698964627,1.075885559914967
10331,3.583395958,3.157044228033174,34.99557297580435,22.501029484301014
10520,3.838011438,3.136843443782536,45.4330475780164,22.031053184828025
1413,0.582448618,0.9552576962871042,0.7904171152753883,1.599340336973007
608,0.438154081,1.5973941764041542,0.5498436904887435,3.9401424973645285
1692,0.619154145,1.095483609963099,0.8573563230843027,1.9906286315298563
1744,0.625549657,0.4924226227457064,0.8692731341720282,0.636275500342939
4366,0.897720442,0.7947130373622795,1.454002688876955,1.2138056261427355
2425,0.69738138,0.717348172265201,1.00848635265602,1.0489924248782927
4934,0.965393191,0.9034568695173536,1.6258199022795936,1.4681203511887029
8582,2.260325438,3.229581477084664,8.586208375663656,24.26907906893031
291,0.353151658,1.446681941439486,0.42354701935739436,3.248992693029925
2922,0.742344885,0.7771015529329299,1.1008560089855266,1.1751585380309353
5397,1.034582352,0.7074204575104999,1.813930757620073,1.0287512530858942
2724,0.72455346,0.7072677572955014,1.0638093207620671,1.0284414859847228
8719,2.350839716,1.9107540926657969,9.4943783232375,5.758183173839851
6041,1.138906993,0.872548284522075,2.123352652514611,1.3930011381011127
3095,0.761884205,0.8334214114811498,1.1423089693125026,1.3011785655129366
7545,1.606136602,1.1280900942674017,3.983520664497493,2.089749730511071
2620,0.714330776,0.9026651206154744,1.0428191211237152,1.4661669929975862
330,0.367751725,0.6993437234428513,0.44448336534334304,1.012431562342375
9453,2.844653022,3.724870547704636,16.19559114186179,40.46586454603069
2184,0.675238231,0.703204218807882,0.9645009252475445,1.0202155604381744
10725,4.191589441,4.030741730452709,65.12781373293699,55.30265715848993
10083,3.330439722,3.3490038883763216,26.950629508138015,27.474355875536965
14,0.145948857,1.2862009222434034,0.15713700707950984,2.6190114999763185
3708,0.824821954,0.8185889709548265,1.281474521752655,1.267298355537807
9414,2.81526657,3.617623490527035,15.697626273356684,36.248940092459165
6323,1.189735352,0.8043924059242564,2.2862114030168166,1.2353379080557134
4104,0.867424032,0.9501177719340124,1.380770160057284,1.586014201276114
487,0.408109044,0.7819922916290111,0.5039711512590996,1.18582272668638
621,0.442043214,0.5267000989539176,0.5558829749082396,0.6933352400813118
10115,3.357785951,3.402778004608099,27.725520710411825,29.047456183664465
9989,3.262301109,2.979847348069234,25.109548987300155,18.68481149091611
2614,0.713841482,0.730156132357383,1.0418198264790377,1.0754046201949197
