SampleID,Actual,Predicted
2899,0.740065026,1.0939547129944474
9726,3.027887719,3.036923735383352
3921,0.846397691,0.6670575769923882
10313,3.563657578,3.8079330538588354
5623,1.066493667,1.1957430757032907
9667,2.988647096,2.4640719609172943
8066,1.915899319,1.1426213028350527
6181,1.164812447,1.7958358142512563
5396,1.034556565,0.6740866543852002
8988,2.538474255,2.3722122103228327
4850,0.954570907,0.7315987504591696
6743,1.292653438,0.8256610711155203
3813,0.834287429,0.8593869315163993
6264,1.177936172,1.3384488093365645
4885,0.95827531,1.206574402149549
3316,0.78421972,0.8008215991487465
7251,1.459163973,1.5730223651092932
8090,1.93337882,1.3920923329602635
562,0.428461413,0.6738081932176863
2818,0.73224625,1.0891251652455638
10378,3.65131863,3.4446205970357178
10360,3.62877021,2.68942098505736
4397,0.9012201,0.9968942279263262
10038,3.303388,2.9785328657724337
1041,0.523570803,0.6184368993074325
3279,0.781129063,0.7046703240502303
9614,2.950387167,2.326076251048397
1433,0.585391006,0.9072512806535868
2517,0.704353468,0.6854269216864814
3543,0.807806679,0.8856874086367279
4710,0.935402455,0.7609567130491904
7910,1.80220171,2.0034401403032955
6333,1.190842726,0.9229626945399888
4401,0.901572164,0.9934918771124654
7234,1.454814159,1.1274451003072534
11020,5.559112503,4.232132875103882
2145,0.67017569,1.0816185474454088
10154,3.389345345,3.365927169139455
7465,1.564144477,2.496484798730647
3872,0.840587666,0.7427350794477648
6753,1.294597504,1.0892579877396926
9330,2.760364519,1.8430770615441796
3870,0.840527501,1.1699757287163712
101,0.253884049,0.4857015903666842
8745,2.372269192,2.9541323710938454
1783,0.631403501,0.8206473857337712
4828,0.951521499,0.863502618651156
5245,1.011687878,1.0221275985662486
9735,3.034368864,2.4601241165031285
10766,4.300192472,3.701847954635397
251,0.337416714,0.5369604738022656
4608,0.923128557,1.5699350417673508
5727,1.082987215,0.8912781119138794
8104,1.942228382,3.0231187900572474
1208,0.549818516,0.9173709313975473
303,0.359314353,0.9957671476823018
8233,2.02509244,1.9383664968955325
3288,0.781872747,0.7485637716845648
10806,4.3857697,3.3702038570370174
5046,0.983024733,1.215970712662417
4605,0.923046594,0.8242540855897043
8661,2.308635697,2.4552360729057603
8995,2.541963245,2.584327359874709
9776,3.068823258,2.573757568193233
4075,0.86321246,0.8713010550117436
2473,0.700573309,0.744961354380786
9608,2.946508988,2.130103903034389
10574,3.927607202,2.5067478818439066
5214,1.005924741,0.8474123778510676
1254,0.557782895,0.939608326160391
5221,1.006814291,0.9905743193418499
856,0.487861377,0.7740760937891392
10804,4.377836515,3.757836318562522
6627,1.264392978,2.0447472809690495
668,0.45361901,0.7049677510146843
7666,1.664039601,1.914946697742744
7475,1.567801157,1.4782293167435807
8566,2.245697882,1.639566603590971
9676,2.992299591,2.819930498066431
3979,0.85442464,0.8359328948956806
10515,3.833663752,2.9406358035997275
9752,3.048003748,3.0539779159701625
35,0.20242966,0.8705254547656965
6250,1.17549962,1.0389078361971171
6959,1.358271316,1.660264022102737
3905,0.845247088,0.7114711419629549
8147,1.975324651,2.8718765356956593
5890,1.112741272,1.5701129420401703
10169,3.410839606,2.788069364757775
95,0.251488951,1.0008624799118937
3884,0.842006043,0.7575723193058107
7964,1.843430096,1.4032819308643036
5544,1.056120188,0.8523847302986816
461,0.400842191,0.9507879152799639
3458,0.797674403,1.0751401858497176
7921,1.812210482,1.107839749950844
5405,1.036319234,0.8158983594645035
3016,0.753224947,0.7246935454476644
8265,2.048997322,1.826341871942118
11011,5.458966022,3.187221515471242
3017,0.753506454,1.2563956438959387
214,0.321341221,0.7508026052348353
1113,0.534228521,0.9577950662221483
5730,1.083306031,1.237592259719971
3885,0.842392747,0.7939544559390361
1201,0.548754595,0.7883991247250343
3352,0.78753461,1.13421814866777
8057,1.909474776,1.1996175441250043
9571,2.921096613,2.273538969564045
2459,0.699834623,0.7489205464888604
4245,0.883434889,0.9623926582511076
398,0.38573552,0.6928207657685108
9118,2.617246168,3.047593614997302
10523,3.841753555,2.8636788831244324
1121,0.535492602,0.7768619497536965
967,0.511247986,0.770214421149104
1147,0.539406727,0.6543788492731247
9668,2.990137444,3.7349048530997453
6839,1.318188801,0.7636291766034103
9293,2.736770445,1.303256796308656
9194,2.667780898,3.4693356364088563
9415,2.815526871,1.5531659558334694
1458,0.588680147,0.4108968563443094
5982,1.127521785,0.9272098196229751
10650,4.05756556,3.524434499771607
10184,3.421229316,3.1534502642211057
5682,1.074942965,0.8059343932595461
3412,0.792517416,0.6836706957182249
6670,1.275006795,1.7117231952524252
8700,2.338845476,2.8506746469327373
10545,3.881772999,4.09656640691485
427,0.393881569,0.3809221604658792
5719,1.080881402,1.4578160144725116
10802,4.37563049,3.6482231590181557
2685,0.720313289,0.7375991879391517
3902,0.844258717,0.7383196688420162
8530,2.211043537,2.063644670108294
3889,0.843013805,0.834751500013465
3000,0.751158717,0.9919084832744156
7692,1.677985906,1.5860732474018882
7711,1.686639033,2.2051211133693096
8725,2.358376514,2.093272109501326
5289,1.017689734,0.7724104640782377
6227,1.171257225,1.1680630421260079
9045,2.571875041,2.861881142336379
7931,1.818774767,2.0669633872933106
6369,1.197900889,1.0039500724169024
5484,1.048609645,0.755351310927413
6307,1.186729066,1.2214062097397151
2236,0.680353491,0.7780894546847297
6620,1.26345228,1.2681989348285463
8760,2.382118253,1.5539745188061544
9834,3.117451036,2.1990507394563816
1785,0.631782032,0.6199020352636789
7107,1.406826361,1.5037483066303885
7417,1.533744073,1.7561612744141075
761,0.474238691,0.784529895230523
10595,3.96339075,2.9357230752418793
4148,0.87215874,0.7184654492568912
9388,2.80189841,2.1956780521275303
8222,2.017346489,1.0446837615359454
1683,0.618061594,0.9587548894414023
3706,0.824721594,0.8279023483670895
10051,3.313264653,2.5159276348078725
9142,2.635461084,3.5377996928025937
2615,0.713970447,0.7853379615891107
7603,1.641242289,1.3540840472169393
4438,0.905567849,1.0293704949649765
7708,1.685041685,1.4793191193265076
457,0.400155242,0.9099874999049157
4475,0.909399556,0.8032322580357237
4220,0.881017882,0.8846121382431376
1183,0.545504924,1.2943306472602625
1530,0.598549759,0.8195162400740155
3532,0.80670167,0.9278430809215723
483,0.406206363,0.6896345178418065
10780,4.329390723,4.307152653204297
4734,0.938694356,0.7943193965207068
2816,0.732181657,0.8190441239885827
1406,0.581462153,0.5965108314608855
3013,0.753037249,3.1253001281129533
9303,2.741919396,3.649129879961867
4217,0.880684509,1.1189731270569072
5493,1.049639556,0.80240742804535
2301,0.686017832,0.6130199005989075
7907,1.801104966,0.9445030326316627
2357,0.691537516,0.983672945314514
6572,1.249305862,1.0569793833274492
10187,3.423838324,3.3876855495222
4139,0.871328326,1.3017356637280821
4695,0.933179037,0.7341239564041713
2932,0.743475162,0.7194500972698259
9189,2.665205334,2.954605315552059
3946,0.850037508,0.8878664528724638
3608,0.815263278,0.6770322437418347
3852,0.838301486,1.0744570166173306
8288,2.061771996,1.231314516635457
7624,1.647771679,1.5296726413585164
3609,0.815280802,0.7913191673116234
6414,1.208647918,0.8715006444072453
7072,1.393124592,1.081116417786192
2252,0.681781369,0.764245996630302
4123,0.869769032,1.0175544687673892
6961,1.359006836,1.307264583802052
8385,2.128444786,1.9920257097312064
6590,1.254544037,0.8167359483815999
1434,0.585723177,0.7925427815584822
9744,3.041949331,2.5126061122472905
6109,1.153131017,0.9018140595035906
10899,4.652671331,2.7815632963261723
5351,1.027776606,0.7945781613942778
8061,1.912777957,1.9515317593728019
10049,3.312793037,1.6331104628768482
7220,1.450483804,1.150440460076628
4457,0.907260048,0.6308711734342616
4190,0.878027592,0.6981651424997936
6945,1.354378722,0.8202685658373786
8084,1.928780224,2.0951151418516716
3495,0.801915924,0.9078191430183755
8858,2.442479507,2.1335149133856106
1655,0.614476284,0.6490658535991323
9471,2.853854815,2.6249573874585925
216,0.321650342,0.8280170170448578
3053,0.757403271,0.7068694182745686
8419,2.150732916,1.116485777005245
8343,2.103746464,3.15244638582342
8747,2.37417579,3.1727133746600518
7700,1.682444579,1.116160692902094
5859,1.107737204,0.9814044084869832
8171,1.987427282,2.7792608154478184
3526,0.806106986,0.7595755377470366
5659,1.071656766,3.3573702163260353
8473,2.184114332,1.6318904905288492
3449,0.796606381,1.0915708421523103
10965,4.984239343,2.6203644596002813
7393,1.523021711,1.3165777742012952
2485,0.701684429,0.6633667935971408
1766,0.628180914,0.9090782798649637
8250,2.035207827,2.7574142947863494
9036,2.567352255,3.3700168661709506
1373,0.577976727,0.7430449717746109
9124,2.620461683,3.0835373375819266
1498,0.594111749,0.780570709872529
4685,0.931671221,0.8801572752165018
883,0.495106264,0.9281015831197817
2876,0.737725129,0.7774756646580019
1747,0.62594617,0.5819206634049415
10003,3.274609069,3.636649751644057
4889,0.958584965,0.8393694392162909
1432,0.585145795,0.8341068585042617
4337,0.894361092,0.8877836601195382
6663,1.272866522,0.9813133054832646
4656,0.929215172,0.9635436496085058
7774,1.722039879,1.3841878119992452
4429,0.904292647,1.5523354128521567
346,0.372543278,1.2011342773740543
1793,0.633403591,0.7661969686387867
3111,0.76335599,0.7665844032958429
4983,0.972786428,0.8011523216605188
3817,0.834676108,0.8230801786679507
5496,1.049842055,0.7954886134354037
2762,0.727063986,0.7253256224248158
4110,0.8680041,0.7114711419629549
9548,2.904782204,3.176671991521799
7924,1.814844891,2.116526070633226
7231,1.453871392,0.7972929341454865
1383,0.578678171,0.8419686828932155
5098,0.989085056,0.8658811444875048
10171,3.411773531,3.924280627684991
9589,2.933701576,2.3656168677865614
8088,1.93191494,2.921590796437433
9832,3.116223388,2.513494519050481
3469,0.799699245,0.5824676368818471
6022,1.134796519,0.8340508675104932
39,0.21012275,0.9496945118480822
10401,3.67271332,3.4961156961195843
5955,1.123598138,0.9755502543454995
10553,3.892786308,2.2652092903769847
6496,1.231295093,0.886513764675111
6077,1.14570864,0.9687140888365783
8353,2.110463932,2.3095548139783575
6773,1.301138188,1.6158889001465242
5125,0.993207458,0.932547895046413
3688,0.822675199,1.3211713633414335
4629,0.925785977,0.8776202567686445
2626,0.714910788,0.7719723053127061
795,0.480381734,0.9595895859588026
6030,1.135698,0.9631458192563338
70,0.238381911,0.5599220338333752
1479,0.592085837,1.2214079946015168
6447,1.216432058,1.0670793764508806
5833,1.101789735,0.7091690212724039
2919,0.742277619,0.9014218967230503
5547,1.056663596,1.0179743426655203
4779,0.94325349,1.0687916597082348
5489,1.04927683,0.9620478680483167
5903,1.114550917,1.1059152480092507
7814,1.74330871,0.8268958932913988
2820,0.732559679,0.6612531520687561
3782,0.831827918,0.572343788370803
1617,0.609658716,0.9049407292811482
6011,1.131514122,0.9501033522308631
6451,1.217456833,0.9317727259463467
9240,2.704170154,2.9372655360104902
7008,1.376769614,1.0968768843820391
1971,0.652389939,0.7325038818245024
7809,1.739919937,1.5091959345674084
1511,0.596073957,0.821296925298885
10941,4.890388758,3.3360002666840334
3231,0.776651443,0.7042064019458089
533,0.420879202,0.7665768309399489
673,0.454288778,0.7334344830607261
4872,0.956114558,0.7048398022960385
5638,1.069020422,0.9174790845882471
5027,0.97955369,0.8702845184127269
4680,0.931400679,1.7241406245210735
3143,0.767822671,1.1627486996610434
8556,2.240378516,2.696560562111223
1579,0.604564081,0.8343757996781691
9691,3.000739835,1.995487916139666
3077,0.76000269,1.4812737454616158
9578,2.925625763,1.8611098694009864
6074,1.145380135,2.8315670512607007
5786,1.090999007,0.7783252926732381
173,0.295486189,0.6798416228277825
5579,1.060584903,1.175914042894539
169,0.294582521,0.6388707242964863
7144,1.419529854,0.9857376864270745
8156,1.979203784,1.448292659165776
3126,0.76476998,0.6645458577696338
8463,2.175862724,3.0667681128039725
1722,0.622670109,1.0717726880762442
1053,0.526262609,0.6715371517726035
2836,0.734008558,0.7070601385346079
3509,0.804245638,0.5121553383547016
554,0.426865791,0.6079867359736724
6300,1.18584335,0.8884184999514266
4607,0.923082825,0.8281104988210207
4354,0.896786809,0.7712034510004211
4921,0.963309169,0.7332614857297249
747,0.472080517,0.9649529073782639
3305,0.783353051,0.7463691488086275
4802,0.947177665,1.3609064583932953
5006,0.976179784,0.9860562830603498
2574,0.709350082,0.8311128178973924
1516,0.596495965,0.5339035773665625
1084,0.531392163,0.6247585820305708
3251,0.778145023,0.8051692893019818
8076,1.92259489,1.9597530039171518
1347,0.573988322,0.7268460527016674
3919,0.846286719,0.7703712874429703
1595,0.6061042,0.7941425831431209
434,0.395972124,0.7729733825050059
8079,1.925802479,2.0957351237489865
47,0.219247031,0.6916824136179411
3441,0.795265818,1.0639435641090802
3206,0.774337154,0.7983617857999136
2585,0.710324815,0.7193939185160267
2439,0.698342763,0.6204545699443709
5756,1.086587661,0.9448568800272135
1022,0.521361843,0.8412555653238533
3620,0.816357425,0.931420046994309
4807,0.948257013,0.9600149884539424
9246,2.70670275,2.898528884869422
586,0.434865323,1.0254289837723034
2328,0.688411507,0.7215502777875962
4879,0.957029058,0.7887860669434622
4568,0.919461639,1.4814411394599307
1862,0.639994786,1.2930147134253729
7517,1.590252985,0.7158315022219927
6051,1.140661716,1.0165584888563357
850,0.486837592,0.7047825761434361
3082,0.760424592,0.6894699157952545
10706,4.163056591,3.491927525273118
4359,0.897198677,1.0128747229297088
7233,1.454290999,0.8607375211817297
4328,0.893474073,0.8685714495191673
7344,1.501358928,1.0401683757524764
6120,1.154203642,1.0366034148437577
5865,1.108547767,1.0623416854169379
2680,0.720014826,0.7303878385023802
10331,3.583395958,3.157044228033174
10520,3.838011438,3.136843443782536
1413,0.582448618,0.9552576962871042
608,0.438154081,1.5973941764041542
1692,0.619154145,1.0954836099630987
1744,0.625549657,0.4924226227457064
4366,0.897720442,0.7947130373622795
2425,0.69738138,0.717348172265201
4934,0.965393191,0.9034568695173537
8582,2.260325438,3.229581477084664
291,0.353151658,1.446681941439486
2922,0.742344885,0.7771015529329299
5397,1.034582352,0.7074204575104999
2724,0.72455346,0.7072677572955014
8719,2.350839716,1.9107540926657969
6041,1.138906993,0.872548284522075
3095,0.761884205,0.8334214114811498
7545,1.606136602,1.1280900942674015
2620,0.714330776,0.9026651206154743
330,0.367751725,0.6993437234428513
9453,2.844653022,3.7248705477046355
2184,0.675238231,0.703204218807882
10725,4.191589441,4.030741730452709
10083,3.330439722,3.3490038883763216
14,0.145948857,1.2862009222434034
3708,0.824821954,0.8185889709548265
9414,2.81526657,3.617623490527035
6323,1.189735352,0.8043924059242564
4104,0.867424032,0.9501177719340125
487,0.408109044,0.7819922916290111
621,0.442043214,0.5267000989539176
10115,3.357785951,3.402778004608099
9989,3.262301109,2.979847348069234
2614,0.713841482,0.730156132357383
4822,0.950606362,0.7212164712268249
8112,1.945274376,2.7708323491415463
9920,3.208683422,1.5873713474297664
9057,2.580273014,3.1890717507058364
5948,1.122832838,1.7294948395247227
9026,2.55832807,3.615284501470002
10852,4.506439869,2.921590796437433
2960,0.745770737,0.705848531823818
9584,2.929234611,2.1426258679536176
5747,1.085509972,1.7626334106371508
8672,2.317463184,1.8580634201784896
9551,2.906730852,3.385980942458546
6923,1.346087718,1.275921007674532
265,0.341420984,0.971875527667427
9929,3.215710445,2.435381970199052
3399,0.792090618,0.7208416205147521
8326,2.088185978,2.5153676293488627
8688,2.331139396,1.3324381407171535
11045,6.422455406,3.0441887339332183
3123,0.764676984,0.796473104473251
2107,0.665964072,0.6723064402950731
1145,0.539142484,0.7779283929591096
9948,3.231931891,3.2502397866655035
510,0.413429118,1.059434137990569
960,0.510338155,0.80142972122003
7042,1.386104665,1.3983063374541347
9962,3.243065019,3.038047119617874
6829,1.31609868,1.092784797259682
8834,2.428649431,1.8435319701383905
914,0.502268324,0.6429258749902842
3207,0.774443002,0.6819120560489863
2732,0.724979768,0.7588459553032273
8931,2.498619751,3.359489138359618
2406,0.695908358,0.7455401079414855
6088,1.148286927,0.7826703138337411
1454,0.588143772,0.9822404267209102
10071,3.325643731,3.0035626387025656
8360,2.115019369,2.0002186450097805
8598,2.269222899,2.849408087487704
1835,0.637661609,0.6716096757156326
9473,2.854539105,2.692671160907474
7445,1.549832989,1.5064916735145844
10197,3.432146969,2.9848497878331792
2589,0.710807347,0.8208781175528034
6393,1.20345128,1.3685880338187708
1597,0.606285686,0.8482149218341571
6595,1.25556407,1.1691022170230763
5414,1.037471359,0.9938372891300303
8107,1.943036338,2.8634554940182158
6438,1.214099461,0.7277455974568506
4047,0.861685846,0.6059939902727111
5885,1.112069492,0.9145983509445321
11038,6.065440357,4.17310245485821
1491,0.593376252,0.6944890188839228
1277,0.561322516,0.8026050713246086
7821,1.748846677,2.052246369968597
866,0.490292233,0.7926211339056696
1250,0.557384311,0.6850081610281232
9796,3.088473372,2.011312404371764
7271,1.467849223,1.8168646357835452
2018,0.657452534,0.6967317041017064
4224,0.881381022,0.7690452620842417
10450,3.750136011,3.5338334609699573
4262,0.885660598,0.9333467255286463
11049,7.726964177,1.4811057606042453
7879,1.784021945,1.6335670618683742
2312,0.687270101,0.7535344332871384
7562,1.613265215,1.9295651324603056
10688,4.130749711,3.870092067765512
5593,1.061859472,0.7499285657665927
6258,1.176915134,1.9982983242594532
2929,0.742871801,0.8367236614017227
10399,3.670484455,2.5146623059708664
1193,0.54710738,0.7238809386566684
1941,0.649251628,0.8893158101742791
9116,2.616073049,2.5747547113785165
5840,1.10381898,0.7522152489065793
5517,1.052853291,0.7222496167626862
9302,2.741763699,4.073303492990278
3047,0.756857581,0.6434574497988927
9602,2.942970776,2.906690218547532
927,0.504960131,1.0840148363157363
6482,1.228201027,1.1061471929467346
6604,1.257532881,1.184820851566432
7664,1.663468747,3.275406412494628
10264,3.514617739,4.255120548576245
3678,0.821554185,0.8009395148312219
367,0.378254318,1.2346014020449556
3798,0.833244894,0.8178778126491633
10605,3.98081512,4.043419760146945
424,0.393745807,0.7008142037603218
4003,0.857122993,0.8057154224175462
7837,1.757645357,1.6434855064338558
3125,0.764726194,1.0192891648626827
2039,0.659601104,0.8268775849081352
1194,0.547226225,0.7678912986828913
9725,3.026078066,3.308185392900207
10446,3.743540921,2.4590920531893374
10820,4.4201401,2.6297359636614237
9847,3.130152994,2.930775423534674
2215,0.679046532,0.8735423535241151
694,0.459477342,0.7981458236935786
3846,0.837573404,1.828433748895851
1281,0.561987781,0.724296523861993
1157,0.541161038,0.6563826531727869
9739,3.037184225,2.454002417098666
135,0.272995751,1.0206674284035573
7464,1.563685579,1.3293758948953065
7467,1.565211309,0.997480776151887
9748,3.045046243,3.383528955896564
3264,0.779830963,0.5819597734381319
10258,3.505870496,3.272268513567987
10438,3.727374045,2.376311237334371
9012,2.551001313,2.4180725216887864
2348,0.69060602,0.8217003591040939
10198,3.4336672,3.211416758691635
7243,1.457633042,1.136316489249465
5400,1.035471989,0.7920599515439197
1418,0.583494392,0.9376039827788045
8192,2.000922245,2.440008045045477
9632,2.96582868,3.4368279773657218
7520,1.591274434,1.457522499008789
5273,1.016169135,0.9484150677371594
4625,0.924761157,0.7387992208981483
4913,0.961855089,0.9500745407665321
9422,2.820543488,2.289246406341834
5193,1.002773356,0.7779954665365251
9447,2.840152265,2.778153792310432
3219,0.775371061,0.7738664033778155
4700,0.933872831,3.0375302791845447
10649,4.056742063,3.573892624226611
2714,0.723527787,0.9272707825715768
426,0.393860057,0.5026711988036493
4040,0.861227186,1.0504160830850007
5773,1.088862485,1.064679516230881
4091,0.864666929,0.7609490541567703
9659,2.984540975,2.6169312741853856
4048,0.861700313,1.3071724076365314
6385,1.202406871,1.0168673604188097
5616,1.065039239,0.7394257353511815
5298,1.019044154,1.2430020756874756
2619,0.714322951,0.7368712194156606
2168,0.67262361,0.8171049106653235
2588,0.71068372,0.7489297534199914
5882,1.111841468,1.6515540793325445
5026,0.979064793,0.8084108114904174
10478,3.78981574,3.1689306686295606
3061,0.758263635,0.9063438905925407
5537,1.055315593,1.2678798494061856
1703,0.620106351,0.8210026240735506
543,0.424112777,0.7008486843729158
8216,2.013768397,2.6990658619374726
2340,0.689802967,0.6009761605300366
4415,0.902278162,1.0820920447084732
4026,0.859419661,1.121054730360881
1282,0.561997965,1.3205340279463857
582,0.433513907,0.7367569468597981
8197,2.00282511,2.13507966332849
1896,0.644682726,0.7446335803061443
8721,2.351715672,2.044258807930159
1775,0.630067611,0.803355778000401
3,0.090869467,1.2523905233445334
3721,0.826717429,1.0921942677063408
10601,3.979673542,3.2847911725523615
9061,2.583400518,3.154812642218801
4253,0.88481501,0.7335417528539805
5200,1.003697661,0.791937568923712
952,0.508698116,1.4185183621987465
8009,1.878648709,1.585280603090887
4339,0.894668032,2.1835822774680227
439,0.396599618,1.4046260675878384
6311,1.187913077,2.193343572598571
6425,1.211455694,1.1450739306825446
10135,3.376274659,2.8420000070855496
8861,2.442753544,2.9985145690513586
8976,2.531674629,2.6998417435526147
5306,1.019773063,1.1338574960701955
7060,1.390651596,1.054063568638061
